,Mean_temp (K),datetime
1206,223.32623288498885,2019-04-16 12:20:00
1207,223.36759838636485,2019-04-16 12:30:00
1208,223.41451595894333,2019-04-16 12:40:00
1209,223.4573409764409,2019-04-16 12:50:00
1210,223.58025089572558,2019-04-16 13:00:00
1211,223.40351501115418,2019-04-16 13:10:00
1212,223.5199497660348,2019-04-16 13:20:00
1213,223.59201704742827,2019-04-16 13:30:00
1214,223.59716776430625,2019-04-16 13:40:00
1215,223.59970242885026,2019-04-16 13:50:00
1216,223.5754304418189,2019-04-16 14:00:00
1217,223.57279068521336,2019-04-16 14:10:00
1218,223.52294444665745,2019-04-16 14:20:00
1219,223.51440840554162,2019-04-16 14:30:00
1220,223.48047819273722,2019-04-16 14:40:00
1221,223.4452528101873,2019-04-16 14:50:00
1222,223.42023606112392,2019-04-16 15:00:00
1223,223.4072031488139,2019-04-16 15:10:00
1224,223.38117332935727,2019-04-16 15:20:00
1225,222.27126275731172,2019-04-16 15:30:00
1226,230.85540969124054,2019-04-16 15:40:00
1227,241.5153533086003,2019-04-16 15:50:00
1228,260.1064171215538,2019-04-16 16:00:00
1229,233.84554719404275,2019-04-16 16:10:00
1230,233.87399807474574,2019-04-16 16:20:00
1231,234.41927726821174,2019-04-16 16:30:00
1232,234.95492005755204,2019-04-16 16:40:00
1233,235.316360538533,2019-04-16 16:50:00
1234,235.8623787738728,2019-04-16 17:00:00
1235,236.346519999365,2019-04-16 17:10:00
1236,236.74923797641117,2019-04-16 17:20:00
1237,237.05956328785894,2019-04-16 17:30:00
1238,237.40443806152985,2019-04-16 17:40:00
1239,237.81010870623143,2019-04-16 17:50:00
1240,238.10095779100098,2019-04-16 18:00:00
1241,238.3076305204133,2019-04-16 18:10:00
1242,238.41988294551362,2019-04-16 18:20:00
1243,238.49044081610748,2019-04-16 18:30:00
1244,238.5685690914897,2019-04-16 18:40:00
1245,238.61624856841735,2019-04-16 18:50:00
1246,238.69136633924217,2019-04-16 19:00:00
1247,238.73663892572213,2019-04-16 19:10:00
1248,238.7901334180025,2019-04-16 19:20:00
1249,238.84177351625232,2019-04-16 19:30:00
1250,238.8864784725343,2019-04-16 19:40:00
1251,238.92392217903225,2019-04-16 19:50:00
1252,238.9736437138338,2019-04-16 20:00:00
1253,239.01745728719345,2019-04-16 20:10:00
1254,239.06426987689917,2019-04-16 20:20:00
1255,239.10813613833432,2019-04-16 20:30:00
1256,239.1490616361594,2019-04-16 20:40:00
1257,239.19232738416687,2019-04-16 20:50:00
1258,239.2379141068517,2019-04-16 21:00:00
1259,239.14465326051385,2019-04-16 21:10:00
1260,239.1978643356649,2019-04-16 21:20:00
1261,239.24436728522065,2019-04-16 21:30:00
1262,239.30145398341327,2019-04-16 21:40:00
1263,239.36042675985576,2019-04-16 21:50:00
1264,239.44624164130482,2019-04-16 22:00:00
1265,239.48874277062495,2019-04-16 22:10:00
1266,239.55398535191742,2019-04-16 22:20:00
1267,239.6314383414701,2019-04-16 22:30:00
1268,239.71109280099967,2019-04-16 22:40:00
1269,239.77529784620887,2019-04-16 22:50:00
1270,239.85264993342975,2019-04-16 23:00:00
1271,239.92760624089317,2019-04-16 23:10:00
1272,239.99238601301758,2019-04-16 23:20:00
1273,240.0607877325248,2019-04-16 23:30:00
1274,240.13415614312785,2019-04-16 23:40:00
1275,240.2040541155117,2019-04-16 23:50:00
1276,240.26585484575352,2019-04-17 00:00:00
1277,240.33721931171533,2019-04-17 00:10:00
1278,240.409220104898,2019-04-17 00:20:00
1279,240.4696437482993,2019-04-17 00:30:00
1280,240.5270286114138,2019-04-17 00:40:00
1281,240.5880934359235,2019-04-17 00:50:00
1282,240.66518802906083,2019-04-17 01:00:00
1283,240.70600993307147,2019-04-17 01:10:00
1284,240.76780342763,2019-04-17 01:20:00
1285,240.828997905552,2019-04-17 01:30:00
1286,240.8858218741734,2019-04-17 01:40:00
1287,240.95637475649158,2019-04-17 01:50:00
1288,241.00751548808108,2019-04-17 02:00:00
1289,241.0590534539611,2019-04-17 02:10:00
1290,241.1075093671236,2019-04-17 02:20:00
1291,241.1527919660069,2019-04-17 02:30:00
1292,241.1914985493393,2019-04-17 02:40:00
1293,241.2287449605533,2019-04-17 02:50:00
1294,241.27440397501937,2019-04-17 03:00:00
1295,241.31459567370342,2019-04-17 03:10:00
1296,241.3524604099616,2019-04-17 03:20:00
1297,241.38166822424236,2019-04-17 03:30:00
1298,241.4090503744032,2019-04-17 03:40:00
1299,241.4307921063396,2019-04-17 03:50:00
1300,241.45466075363663,2019-04-17 04:00:00
1301,241.472426019505,2019-04-17 04:10:00
1302,241.49930256420714,2019-04-17 04:20:00
1303,241.51563571841447,2019-04-17 04:30:00
1304,241.5290671956908,2019-04-17 04:40:00
1305,241.53761991126441,2019-04-17 04:50:00
1306,241.54448682313281,2019-04-17 05:00:00
1307,241.55055026172403,2019-04-17 05:10:00
1308,241.55823752116473,2019-04-17 05:20:00
1309,241.56791945383029,2019-04-17 05:30:00
1310,241.5706218945667,2019-04-17 05:40:00
1311,241.57321343085502,2019-04-17 05:50:00
1312,241.59071533579143,2019-04-17 06:00:00
1313,241.5962580860159,2019-04-17 06:10:00
1314,241.59700482442204,2019-04-17 06:20:00
1315,241.58041326567832,2019-04-17 06:30:00
1316,241.5728948442081,2019-04-17 06:40:00
1317,241.5695550334092,2019-04-17 06:50:00
1318,241.56494439198428,2019-04-17 07:00:00
1319,241.56838205455853,2019-04-17 07:10:00
1320,241.5750314903609,2019-04-17 07:20:00
1321,241.5788071868481,2019-04-17 07:30:00
1322,241.57813949902263,2019-04-17 07:40:00
1323,241.57463195887047,2019-04-17 07:50:00
1324,241.58125302842376,2019-04-17 08:00:00
1325,241.58851382880192,2019-04-17 08:10:00
1326,241.58652002009202,2019-04-17 08:20:00
1327,241.57499355982839,2019-04-17 08:30:00
1328,241.56084268540408,2019-04-17 08:40:00
1329,241.54141663090738,2019-04-17 08:50:00
1330,241.5237919473817,2019-04-17 09:00:00
1331,241.5592077868996,2019-04-17 09:10:00
1332,241.60986049691974,2019-04-17 09:20:00
1333,242.07270528581512,2019-04-17 09:30:00
1334,242.36178443558393,2019-04-17 09:40:00
1335,242.8841677924126,2019-04-17 09:50:00
1336,243.2875787164361,2019-04-17 10:00:00
1337,243.9568153020244,2019-04-17 10:10:00
1338,244.76448851360684,2019-04-17 10:20:00
1339,245.52109760117997,2019-04-17 10:30:00
1340,246.32342566466448,2019-04-17 10:40:00
1341,247.26526280728783,2019-04-17 10:50:00
1342,274.55426718521903,2019-04-17 11:00:00
1343,232.3627947864938,2019-04-17 11:10:00
1344,210.11430154498436,2019-04-17 11:20:00
1345,210.17388156009187,2019-04-17 11:30:00
1346,210.08446891598945,2019-04-17 11:40:00
1347,210.52149998279896,2019-04-17 11:50:00
1348,210.62096997591684,2019-04-17 12:00:00
1349,210.9616388062717,2019-04-17 12:10:00
1350,211.0320076389624,2019-04-17 12:20:00
1351,211.15842639254777,2019-04-17 12:30:00
1352,211.26721039395179,2019-04-17 12:40:00
1353,211.47863916782157,2019-04-17 12:50:00
1354,211.53775021387062,2019-04-17 13:00:00
1355,211.2609726901385,2019-04-17 13:10:00
1356,211.5315228090246,2019-04-17 13:20:00
1357,211.70493662060596,2019-04-17 13:30:00
1358,211.8189743934266,2019-04-17 13:40:00
1359,211.64854438840248,2019-04-17 13:50:00
1360,211.44971373207957,2019-04-17 14:00:00
1361,211.5169260840892,2019-04-17 14:10:00
1362,211.6541531437426,2019-04-17 14:20:00
1363,211.07886330289745,2019-04-17 14:30:00
1364,211.23857866347015,2019-04-17 14:40:00
1365,211.30416565289698,2019-04-17 14:50:00
1366,211.34603652782963,2019-04-17 15:00:00
1367,210.37729651111744,2019-04-17 15:10:00
1368,210.6435349023069,2019-04-17 15:20:00
1369,226.75917995976013,2019-04-17 15:30:00
1370,229.70578426833592,2019-04-17 15:40:00
1371,272.13709725590326,2019-04-17 15:50:00
1372,245.72873404430854,2019-04-17 16:00:00
1373,237.3829975645142,2019-04-17 16:10:00
1374,237.83423260673575,2019-04-17 16:20:00
1375,238.24738651350623,2019-04-17 16:30:00
1376,238.7087517835032,2019-04-17 16:40:00
1377,238.93562610541613,2019-04-17 16:50:00
1378,239.2678607657151,2019-04-17 17:00:00
1379,239.62817327376138,2019-04-17 17:10:00
1380,239.89723883931563,2019-04-17 17:20:00
1381,240.107746521266,2019-04-17 17:30:00
1382,240.46236222740097,2019-04-17 17:40:00
1383,240.72578698485427,2019-04-17 17:50:00
1384,240.91352290248702,2019-04-17 18:00:00
1385,241.00769267233542,2019-04-17 18:10:00
1386,241.0611998346092,2019-04-17 18:20:00
1387,241.08394037200333,2019-04-17 18:30:00
1388,241.08609425786372,2019-04-17 18:40:00
1389,241.07870972735932,2019-04-17 18:50:00
1390,241.1011430868721,2019-04-17 19:00:00
1391,241.07568504804647,2019-04-17 19:10:00
1392,241.04927418474716,2019-04-17 19:20:00
1393,241.0330677254072,2019-04-17 19:30:00
1394,240.99815885584874,2019-04-17 19:40:00
1395,240.97574022190338,2019-04-17 19:50:00
1396,240.9424064578652,2019-04-17 20:00:00
1397,240.90033981276684,2019-04-17 20:10:00
1398,240.86339674224723,2019-04-17 20:20:00
1399,240.81838962743646,2019-04-17 20:30:00
1400,240.77558952131417,2019-04-17 20:40:00
1401,240.7237744468729,2019-04-17 20:50:00
1402,240.67577652491298,2019-04-17 21:00:00
1403,240.4971625303221,2019-04-17 21:10:00
1404,240.45032946490073,2019-04-17 21:20:00
1405,240.41525838026016,2019-04-17 21:30:00
1406,240.36631652027938,2019-04-17 21:40:00
1407,240.32563281727317,2019-04-17 21:50:00
1408,240.2962311681522,2019-04-17 22:00:00
1409,240.2820153121515,2019-04-17 22:10:00
1410,240.24262800853776,2019-04-17 22:20:00
1411,240.17738969447427,2019-04-17 22:30:00
1412,240.14684710528167,2019-04-17 22:40:00
1413,240.11143948268943,2019-04-17 22:50:00
1414,240.07882189091148,2019-04-17 23:00:00
1415,240.0500880476203,2019-04-17 23:10:00
1416,240.02462805068097,2019-04-17 23:20:00
1417,239.99791949420438,2019-04-17 23:30:00
1418,239.98275224423446,2019-04-17 23:40:00
1419,239.9604281636257,2019-04-17 23:50:00
1420,239.93585182201625,2019-04-18 00:00:00
1421,239.9097408155053,2019-04-18 00:10:00
1422,239.88492159831912,2019-04-18 00:20:00
1423,239.86341552536928,2019-04-18 00:30:00
1424,239.8424250256153,2019-04-18 00:40:00
1425,239.83894031287147,2019-04-18 00:50:00
1426,239.79053623645873,2019-04-18 01:00:00
1427,239.78182422481862,2019-04-18 01:10:00
1428,239.7717201144173,2019-04-18 01:20:00
1429,239.76753103804091,2019-04-18 01:30:00
1430,239.7672227444884,2019-04-18 01:40:00
1431,239.77327355753914,2019-04-18 01:50:00
1432,239.78052759797325,2019-04-18 02:00:00
1433,239.78471235379348,2019-04-18 02:10:00
1434,239.79991823118274,2019-04-18 02:20:00
1435,239.8243936874748,2019-04-18 02:30:00
1436,239.8412757963356,2019-04-18 02:40:00
1437,239.8667809241713,2019-04-18 02:50:00
1438,239.89293093403083,2019-04-18 03:00:00
1439,239.92530535543617,2019-04-18 03:10:00
1440,239.94845669918163,2019-04-18 03:20:00
1441,239.96775059485032,2019-04-18 03:30:00
1442,239.99681783601943,2019-04-18 03:40:00
1443,240.01773123211518,2019-04-18 03:50:00
1444,240.04286559983746,2019-04-18 04:00:00
1445,240.0648838484892,2019-04-18 04:10:00
1446,240.07848538533142,2019-04-18 04:20:00
1447,240.085127088052,2019-04-18 04:30:00
1448,240.1048458759887,2019-04-18 04:40:00
1449,240.1123657723318,2019-04-18 04:50:00
1450,240.11406289911773,2019-04-18 05:00:00
1451,240.12300103993476,2019-04-18 05:10:00
1452,240.12907438820355,2019-04-18 05:20:00
1453,240.12913807935834,2019-04-18 05:30:00
1454,240.1319194509851,2019-04-18 05:40:00
1455,240.11975871984586,2019-04-18 05:50:00
1456,240.10950689991637,2019-04-18 06:00:00
1457,240.10349112415162,2019-04-18 06:10:00
1458,240.08855703740304,2019-04-18 06:20:00
1459,240.07229513006,2019-04-18 06:30:00
1460,240.06250414620646,2019-04-18 06:40:00
1461,240.04481780848099,2019-04-18 06:50:00
1462,240.01923993457797,2019-04-18 07:00:00
1463,239.99615452547292,2019-04-18 07:10:00
1464,239.97690435671313,2019-04-18 07:20:00
1465,239.95531172440087,2019-04-18 07:30:00
1466,239.9115404349651,2019-04-18 07:50:00
1467,239.87688041243882,2019-04-18 08:00:00
1468,239.84013128338157,2019-04-18 08:10:00
1469,239.8033475997028,2019-04-18 08:20:00
1470,239.76508104274185,2019-04-18 08:30:00
1471,239.72247403641964,2019-04-18 08:40:00
1472,239.688626250908,2019-04-18 08:50:00
1473,239.6628466921064,2019-04-18 09:00:00
1474,239.68547217309026,2019-04-18 09:10:00
1475,239.74145364026197,2019-04-18 09:20:00
1476,240.21604892073955,2019-04-18 09:30:00
1477,240.46649298401215,2019-04-18 09:40:00
1478,240.98327023050672,2019-04-18 09:50:00
1479,241.44641332654209,2019-04-18 10:00:00
1480,242.20124810657902,2019-04-18 10:10:00
1481,243.02523321414063,2019-04-18 10:20:00
1482,243.8261826038427,2019-04-18 10:30:00
1483,244.6521772171737,2019-04-18 10:40:00
1484,245.58629173035789,2019-04-18 10:50:00
1485,270.81223750970366,2019-04-18 11:00:00
1486,236.94110754178382,2019-04-18 11:10:00
1487,225.6595262498649,2019-04-18 11:20:00
1488,225.1530346086102,2019-04-18 11:30:00
1489,224.57301097499732,2019-04-18 11:40:00
1490,224.81834534497008,2019-04-18 11:50:00
1491,225.64262351748886,2019-04-18 12:00:00
1492,224.7401097023874,2019-04-18 12:10:00
1493,224.47689616439004,2019-04-18 12:20:00
1494,225.54994514533212,2019-04-18 12:30:00
1495,225.21488054950834,2019-04-18 12:40:00
1496,225.2854677681101,2019-04-18 12:50:00
1497,225.45065029387544,2019-04-18 13:00:00
1498,225.16637518642918,2019-04-18 13:10:00
1499,225.02239361882042,2019-04-18 13:20:00
1500,225.11289379283627,2019-04-18 13:30:00
1501,225.17032290671472,2019-04-18 13:40:00
1502,225.72656469099414,2019-04-18 13:50:00
1503,225.77295670446262,2019-04-18 14:00:00
1504,226.3463414779637,2019-04-18 14:10:00
1505,225.12570885895482,2019-04-18 14:20:00
1506,225.74558427759848,2019-04-18 14:30:00
1507,225.81607782881676,2019-04-18 14:40:00
1508,224.38234397227532,2019-04-18 14:50:00
1509,226.31669390227367,2019-04-18 15:00:00
1510,226.7324714164957,2019-04-18 15:10:00
1511,224.7505158645561,2019-04-18 15:20:00
1512,229.2982283918225,2019-04-18 15:30:00
1513,225.85516770382662,2019-04-18 15:40:00
1514,239.91414794387558,2019-04-18 15:50:00
1515,235.01260171258198,2019-04-18 16:00:00
1516,235.91235245973343,2019-04-18 16:10:00
1517,236.25207517845237,2019-04-18 16:20:00
1518,236.7631472461953,2019-04-18 16:30:00
1519,237.19792688457736,2019-04-18 16:40:00
1520,237.47640703770816,2019-04-18 16:50:00
1521,237.86540372793075,2019-04-18 17:00:00
1522,238.2392948224737,2019-04-18 17:10:00
1523,238.5042272492093,2019-04-18 17:20:00
1524,238.7396837393116,2019-04-18 17:30:00
1525,239.14818213464645,2019-04-18 17:40:00
1526,239.40975260997158,2019-04-18 17:50:00
1527,239.60853621560275,2019-04-18 18:00:00
1528,239.7272253978253,2019-04-18 18:10:00
1529,239.7805600706385,2019-04-18 18:20:00
1530,239.80501024746962,2019-04-18 18:30:00
1531,239.8178236292311,2019-04-18 18:40:00
1532,239.824705160611,2019-04-18 18:50:00
1533,239.8738931520585,2019-04-18 19:00:00
1534,239.87485545943423,2019-04-18 19:10:00
1535,239.88075843703248,2019-04-18 19:20:00
1536,239.86983704166482,2019-04-18 19:30:00
1537,239.86826932733945,2019-04-18 19:40:00
1538,239.85975263849383,2019-04-18 19:50:00
1539,239.85699600530398,2019-04-18 20:00:00
1540,239.86753559406117,2019-04-18 20:10:00
1541,239.8660728639194,2019-04-18 20:20:00
1542,239.876097438137,2019-04-18 20:30:00
1543,239.8842385585476,2019-04-18 20:40:00
1544,239.89328542181812,2019-04-18 20:50:00
1545,239.90862050902842,2019-04-18 21:00:00
1546,239.78887707459475,2019-04-18 21:10:00
1547,239.7978845620601,2019-04-18 21:20:00
1548,239.81561393808042,2019-04-18 21:30:00
1549,239.8213977418621,2019-04-18 21:40:00
1550,239.83524222905083,2019-04-18 21:50:00
1551,239.83679580873886,2019-04-18 22:00:00
1552,239.85610902507645,2019-04-18 22:10:00
1553,239.86420034788605,2019-04-18 22:20:00
1554,239.86512261068324,2019-04-18 22:30:00
1555,239.86941074203617,2019-04-18 22:40:00
1556,239.88355087920846,2019-04-18 22:50:00
1557,239.88965920567944,2019-04-18 23:00:00
1558,239.9012116781891,2019-04-18 23:10:00
1559,239.93232560974252,2019-04-18 23:20:00
1560,239.91477360822228,2019-04-18 23:30:00
1561,239.93401269520126,2019-04-18 23:40:00
1562,239.9408979928233,2019-04-18 23:50:00
