Time (DDDHHmm),Mean_temp (K)
1060530,237.9579950672223
1060540,237.92120747655878
1060550,237.87398432701266
1060600,237.82245165998438
1060610,237.76313204433794
1060620,237.70261028972112
1060630,237.63975490831083
1060640,237.59198622421437
1060650,237.54583937078917
1060700,237.50023294995432
1060710,237.45018322333073
1060720,237.41723514692623
1060730,237.37310023867545
1060740,237.32955092008942
1060750,237.29857103988294
1060800,237.26277166090682
1060810,237.22335521107408
1060820,237.19724620788932
1060830,237.15392015003098
1060840,237.12664779779593
1060850,237.09296079208576
1060900,237.08725551669738
1060910,237.13186705711897
1060920,237.20434231396857
1060930,237.76780086079114
1060940,238.11780912431612
1060950,238.72571792178184
1061000,239.31087201389388
1061010,240.21807913403362
1061020,241.07350014466388
1061030,242.1047459259827
1061040,243.23762467141626
1061050,244.26547537719065
1061100,285.38532568841896
1061110,230.57599053833172
1061120,223.37916187993463
1061130,223.46944119373225
1061140,223.40702598960445
1061150,223.4904040343375
1061200,223.28899150454316
1061210,223.29958282233108
1061220,223.32623288498883
1061230,223.36759838636488
1061240,223.41451595894335
1061250,223.4573409764409
1061300,223.5802508957256
1061310,223.4035150111542
1061320,223.51994976603476
1061330,223.59201704742827
1061340,223.59716776430622
1061350,223.59970242885024
1061400,223.57543044181887
1061410,223.57279068521336
1061420,223.52294444665742
1061430,223.51440840554162
1061440,223.48047819273725
1061450,223.44525281018733
1061500,223.42023606112392
1061510,223.40720314881392
1061520,223.38117332935724
1061530,222.27126275731166
1061540,230.85540969124054
1061550,241.5153533086003
1061600,260.1064171215538
1061610,233.84554719404275
1061620,233.87399807474577
1061630,234.41927726821177
1061640,234.95492005755204
1061650,235.31636053853296
1061700,235.8623787738728
1061710,236.346519999365
1061720,236.74923797641114
1061730,237.0595632878589
1061740,237.40443806152982
1061750,237.81010870623143
1061800,238.10095779100098
1061810,238.30763052041334
1061820,238.41988294551356
1061830,238.4904408161075
1061840,238.56856909148974
1061850,238.61624856841738
1061900,238.69136633924217
1061910,238.73663892572213
1061920,238.7901334180025
1061930,238.8417735162523
1061940,238.8864784725343
1061950,238.92392217903225
1062000,238.9736437138338
1062010,239.01745728719348
1062020,239.0642698768992
1062030,239.10813613833432
1062040,239.1490616361594
1062050,239.19232738416687
1062100,239.2379141068517
1062110,239.14465326051385
1062120,239.1978643356649
1062130,239.24436728522062
1062140,239.30145398341332
1062150,239.36042675985576
1062200,239.4462416413048
1062210,239.48874277062498
1062220,239.55398535191745
1062230,239.63143834147007
1062240,239.7110928009997
1062250,239.77529784620887
1062300,239.85264993342977
1062310,239.92760624089314
1062320,239.99238601301755
1062330,240.0607877325248
1062340,240.13415614312783
1062350,240.20405411551172
1070000,240.26585484575352
1070010,240.33721931171533
1070020,240.40922010489797
1070030,240.4696437482993
1070040,240.5270286114138
1070050,240.5880934359235
1070100,240.6651880290608
1070110,240.70600993307147
1070120,240.76780342762999
1070130,240.82899790555194
1070140,240.8858218741734
1070150,240.95637475649156
1070200,241.0075154880811
1070210,241.0590534539611
1070220,241.1075093671236
1070230,241.1527919660069
1070240,241.19149854933931
1070250,241.22874496055334
1070300,241.27440397501937
1070310,241.3145956737034
1070320,241.35246040996157
1070330,241.38166822424233
1070340,241.4090503744032
1070350,241.43079210633965
1070400,241.45466075363666
1070410,241.472426019505
1070420,241.49930256420714
1070430,241.51563571841447
1070440,241.5290671956908
1070450,241.5376199112644
1070500,241.54448682313281
1070510,241.55055026172403
1070520,241.55823752116473
1070530,241.5679194538303
1070540,241.57062189456667
1070550,241.57321343085505
1070600,241.59071533579143
1070610,241.59625808601592
1070620,241.59700482442204
1070630,241.58041326567832
1070640,241.57289484420807
1070650,241.56955503340922
1070700,241.56494439198428
1070710,241.56838205455855
1070720,241.57503149036094
1070730,241.57880718684808
1070740,241.57813949902263
1070750,241.57463195887047
1070800,241.58125302842376
1070810,241.5885138288019
1070820,241.58652002009202
1070830,241.57499355982833
1070840,241.56084268540408
1070850,241.54141663090738
1070900,241.52379194738168
1070910,241.5592077868996
1070920,241.60986049691977
1070930,242.07270528581512
1070940,242.3617844355839
1070950,242.8841677924126
1071000,243.2875787164361
1071010,243.95681530202438
1071020,244.76448851360684
1071030,245.52109760117995
1071040,246.3234256646645
1071050,247.26526280728783
1071100,274.55426718521903
1071110,232.3627947864938
1071120,210.11430154498433
1071130,210.17388156009187
1071140,210.08446891598948
1071150,210.52149998279899
1071200,210.62096997591678
1071210,210.9616388062717
1071220,211.03200763896237
1071230,211.15842639254777
1071240,211.2672103939518
1071250,211.47863916782157
1071300,211.53775021387065
1071310,211.26097269013846
1071320,211.53152280902466
1071330,211.70493662060593
1071340,211.8189743934266
1071350,211.6485443884025
1071400,211.44971373207957
1071410,211.5169260840892
1071420,211.6541531437426
1071430,211.07886330289742
1071440,211.23857866347018
1071450,211.304165652897
1071500,211.34603652782963
1071510,210.37729651111746
1071520,210.6435349023069
1071530,226.75917995976013
1071540,229.70578426833592
1071550,272.13709725590326
1071600,245.72873404430854
1071610,237.3829975645142
1071620,237.83423260673578
1071630,238.24738651350623
1071640,238.7087517835032
1071650,238.93562610541616
1071700,239.2678607657151
1071710,239.62817327376138
1071720,239.89723883931563
1071730,240.10774652126602
1071740,240.46236222740097
1071750,240.72578698485427
1071800,240.91352290248702
1071810,241.00769267233545
1071820,241.06119983460917
1071830,241.08394037200333
1071840,241.08609425786375
1071850,241.0787097273593
1071900,241.1011430868721
1071910,241.07568504804644
1071920,241.04927418474713
1071930,241.03306772540722
1071940,240.99815885584874
1071950,240.97574022190338
1072000,240.9424064578652
1072010,240.90033981276684
1072020,240.86339674224723
1072030,240.81838962743643
1072040,240.77558952131417
1072050,240.72377444687294
1072100,240.67577652491298
1072110,240.49716253032213
1072120,240.45032946490073
1072130,240.41525838026018
1072140,240.36631652027938
1072150,240.32563281727317
1072200,240.2962311681522
1072210,240.2820153121515
1072220,240.24262800853776
1072230,240.17738969447424
1072240,240.14684710528167
1072250,240.11143948268946
1072300,240.07882189091148
1072310,240.0500880476203
1072320,240.02462805068097
1072330,239.99791949420433
1072340,239.98275224423452
1072350,239.96042816362566
1080000,239.93585182201622
1080010,239.90974081550527
1080020,239.88492159831912
1080030,239.86341552536928
1080040,239.8424250256153
1080050,239.83894031287147
1080100,239.79053623645873
1080110,239.78182422481862
1080120,239.77172011441735
1080130,239.76753103804094
1080140,239.7672227444884
1080150,239.77327355753914
1080200,239.78052759797325
1080210,239.7847123537935
1080220,239.79991823118274
1080230,239.8243936874748
1080240,239.84127579633557
1080250,239.86678092417134
1080300,239.89293093403083
1080310,239.92530535543617
1080320,239.94845669918163
1080330,239.96775059485032
1080340,239.99681783601946
1080350,240.01773123211518
1080400,240.04286559983748
1080410,240.06488384848916
1080420,240.0784853853314
1080430,240.08512708805193
1080440,240.10484587598867
1080450,240.1123657723318
1080500,240.11406289911773
1080510,240.12300103993473
1080520,240.12907438820355
1080530,240.1291380793583
1080540,240.1319194509851
1080550,240.11975871984586
1080600,240.10950689991634
1080610,240.1034911241516
1080620,240.08855703740306
1080630,240.07229513006
1080640,240.06250414620652
1080650,240.044817808481
1080700,240.01923993457794
1080710,239.99615452547295
1080720,239.97690435671313
1080730,239.95531172440087
1080750,239.91154043496508
1080800,239.87688041243882
1080810,239.84013128338154
1080820,239.80334759970276
1080830,239.76508104274183
1080840,239.72247403641964
1080850,239.68862625090793
1080900,239.66284669210637
1080910,239.68547217309023
1080920,239.74145364026194
1080930,240.21604892073955
1080940,240.46649298401218
1080950,240.9832702305067
1081000,241.4464133265421
1081010,242.20124810657904
1081020,243.02523321414066
1081030,243.8261826038427
1081040,244.6521772171737
1081050,245.5862917303579
1081100,270.81223750970366
1081110,236.9411075417838
1081120,225.6595262498649
1081130,225.1530346086102
1081140,224.57301097499735
1081150,224.8183453449701
1081200,225.64262351748891
1081210,224.7401097023874
1081220,224.47689616439004
1081230,225.54994514533215
1081240,225.2148805495083
1081250,225.2854677681101
1081300,225.45065029387544
1081310,225.16637518642918
1081320,225.02239361882044
1081330,225.11289379283622
1081340,225.1703229067147
1081350,225.72656469099417
1081400,225.77295670446262
1081410,226.34634147796373
1081420,225.12570885895482
1081430,225.7455842775985
1081440,225.81607782881673
1081450,224.3823439722753
1081500,226.31669390227367
1081510,226.73247141649568
1081520,224.7505158645561
1081530,229.2982283918225
1081540,225.85516770382665
1081550,239.91414794387555
1081600,235.01260171258195
1081610,235.91235245973346
1081620,236.25207517845234
1081630,236.76314724619527
1081640,237.19792688457738
1081650,237.47640703770819
1081700,237.86540372793075
1081710,238.23929482247374
1081720,238.50422724920926
1081730,238.7396837393116
1081740,239.14818213464645
1081750,239.40975260997155
1081800,239.60853621560273
1081810,239.72722539782532
1081820,239.7805600706385
1081830,239.80501024746965
1081840,239.81782362923107
1081850,239.824705160611
1081900,239.87389315205854
1081910,239.87485545943426
1081920,239.88075843703248
1081930,239.8698370416648
1081940,239.86826932733942
1081950,239.85975263849383
1082000,239.85699600530396
1082010,239.86753559406114
1082020,239.8660728639194
1082030,239.876097438137
1082040,239.88423855854762
1082050,239.89328542181815
1082100,239.90862050902845
1082110,239.78887707459475
1082120,239.7978845620601
1082130,239.81561393808036
1082140,239.82139774186209
1082150,239.83524222905078
1082200,239.83679580873883
1082210,239.85610902507645
1082220,239.86420034788603
1082230,239.86512261068324
1082240,239.8694107420362
1082250,239.88355087920849
1082300,239.88965920567944
1082310,239.90121167818907
1082320,239.9323256097425
1082330,239.91477360822228
1082340,239.93401269520126
1082350,239.94089799282327
